name,smiles,predicted_activity,MolWt,MolLogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA,RingCount
Azaperone,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,active,327.403,3.0058000000000016,6,4,0,36.440000000000005,3
Coumaphos,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,active,362.7710000000001,4.431120000000004,6,6,0,57.900000000000006,2
Danofloxacin,CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,active,357.3850000000001,2.0664,3,5,1,65.78,5
Enrofloxacin,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,active,359.4010000000001,2.3156,4,5,1,65.78,4
Oclacitinib,CNS(=O)(=O)CC1CCC(N(C)c2ncnc3[nH]ccc23)CC1,active,337.4490000000001,1.5020999999999998,5,5,2,90.97999999999999,3
Orbifloxacin,C[C@@H]1CN(c2c(F)c(F)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,active,395.38100000000014,2.6385000000000005,3,5,2,74.57,4
Pradofloxacin,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,active,396.4220000000002,2.23358,3,6,2,98.36000000000001,5
Ronnel,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,active,321.549,4.542900000000002,4,4,0,27.69,1
Dexamethasone isonicotinate,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,active,497.56300000000033,3.155400000000002,4,7,2,113.79,5
Fluprostenol,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,active,458.4730000000001,3.5604000000000027,11,5,4,107.22000000000001,2
Lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,active,404.28900000000016,4.2371000000000025,5,5,1,68.00999999999999,4
Pipradrol,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,active,267.3719999999999,3.0646000000000004,3,2,2,32.26,3
Bilastine,CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,active,463.62200000000024,4.857100000000004,10,5,1,67.59,4
Dehydrocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,active,402.53100000000023,4.073300000000003,4,4,1,88.50999999999999,4
Laropiprant,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,active,435.90400000000017,4.390100000000004,5,4,1,76.37,4
PF-4191834,Cn1nccc1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1,active,393.5120000000002,3.7718000000000025,5,5,1,70.14,4
HT-0712,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1,active,393.52700000000027,4.7874200000000044,6,3,1,47.56,4
QAV-680,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1,active,358.41900000000004,2.4236200000000006,5,5,1,89.25999999999999,3
Mosapride,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,active,421.9000000000002,3.0908000000000015,7,5,2,76.82,3
Tofimilast,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,active,339.46799999999996,4.1037000000000035,3,6,0,48.53,5
Iferanserin,CN1CCCC[C@H]1CCc1ccccc1NC(=O)/C=C/c1ccccc1,active,348.49000000000007,4.755400000000004,6,2,1,32.34,3
Pacritinib,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC/1,active,472.58900000000017,4.964800000000004,4,7,1,68.74000000000001,5
Amenamevir,Cc1cccc(C)c1N(CC(=O)Nc1ccc(-c2ncon2)cc1)C(=O)C1CCS(=O)(=O)CC1,active,482.5620000000003,3.1499400000000017,6,7,1,122.47,4
Navarixin,CCC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,active,411.4580000000002,3.2883200000000015,8,7,3,111.87999999999998,3
Lasmiditan,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,active,377.3660000000001,3.2757000000000014,4,4,1,62.300000000000004,3
Rilmenidine,C1COC(NC(C2CC2)C2CC2)=N1,active,180.25099999999998,1.1507999999999994,3,3,1,33.62,3
Vonoprazan,CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,active,345.399,2.645600000000001,5,5,1,63.99,3
Marizomib,C[C@@]12OC(=O)[C@]1([C@@H](O)[C@@H]1C=CCCC1)NC(=O)[C@@H]2CCCl,active,313.78100000000006,1.1327999999999998,4,4,2,75.63,3
Momelotinib,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,active,414.4690000000002,2.9771800000000015,6,7,2,103.17,4
AZD-1305,CC(C)(C)OC(=O)NCCN1C[C@@H]2CN(CCOc3ccc(C#N)cc3F)C[C@H](C1)O2,active,434.51200000000017,1.9858799999999992,7,7,1,87.06000000000002,3
Hyodeoxycholic Acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,active,392.5800000000002,4.477900000000004,4,3,3,77.76,4
Radafaxine,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,active,255.745,2.2720000000000002,1,3,2,41.489999999999995,2
Capmatinib,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,active,412.42800000000005,3.429000000000002,4,6,1,85.07000000000001,5
Niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,active,320.396,2.591400000000001,3,4,2,72.94,4
Tanzisertib,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,active,448.4490000000003,3.6640000000000024,5,8,3,97.12,5
Bictegravir,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,active,449.3850000000003,1.6343999999999999,3,6,2,100.87,5
Retosiban,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1,active,494.5920000000003,2.0396199999999993,6,6,1,104.98,5
Ruboxistaurin,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,active,468.55700000000024,3.513700000000002,2,6,1,68.5,6
Mocetinostat,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,active,396.45400000000006,3.9852000000000016,6,6,3,105.82,4
Entinostat,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,active,376.4160000000001,3.342500000000001,6,5,3,106.34,3
Pritelivir,Cc1nc(N(C)C(=O)Cc2ccc(-c3ccccn3)cc2)sc1S(N)(=O)=O,active,402.50100000000015,2.36642,5,6,1,106.25,3
Lucitanib,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,active,443.5030000000003,4.418600000000003,7,6,2,95.7,5
JNJ-39393406,CN(C)C(=O)CCn1nc(Nc2ccc3c(c2)OC(F)(F)O3)nc1-c1ccncc1,active,416.3880000000001,2.8835000000000006,6,8,1,94.4,4
ZD-6126,COc1cc2c(c(OC)c1OC)-c1ccc(OP(=O)(O)O)cc1[C@@H](NC(C)=O)CC2,active,437.3850000000002,2.9743000000000004,6,6,3,123.55000000000001,3
Verinurad,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,active,348.4270000000001,4.728780000000004,4,4,1,73.98,3
Anlotinib,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,active,407.4450000000002,4.834620000000004,6,5,2,82.39,5
MK-8776,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,active,376.26200000000017,1.9414999999999998,2,7,2,86.06,4
GW842166,O=C(NCC1CCOCC1)c1cnc(Nc2ccc(Cl)cc2Cl)nc1C(F)(F)F,active,449.2600000000001,4.702200000000003,5,5,2,76.14,3
Sutezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCSCC3)c(F)c2)C(=O)O1,active,353.4190000000001,1.8401999999999994,4,5,1,61.88000000000001,3
Galunisertib,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,active,369.4280000000002,3.513820000000001,3,5,1,86.69000000000001,5
Valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2,active,418.57800000000026,3.5641000000000025,7,6,1,74.02,3
Deflazacort,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,active,441.5240000000002,2.5632,3,7,1,102.26,5
Danirixin,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,active,441.91200000000026,3.6628200000000013,4,5,4,107.53000000000002,3
Pridopidine,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,active,281.42100000000005,2.679500000000001,4,3,0,37.38,2
PF-04447943,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,active,395.4670000000002,1.4965999999999997,4,8,1,101.82,5
GSK-1059615,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,active,333.372,3.620700000000002,2,5,1,71.95,4
Ilaprazole,COc1ccnc(CS(=O)c2nc3cc(-n4cccc4)ccc3[nH]2)c1C,active,366.4460000000001,3.373420000000002,5,5,1,72.8,4
Glasdegib,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,active,374.4480000000001,3.391580000000002,3,4,3,96.84,4
Letaxaban,O=C([C@H](O)CS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(N2CCCNC2=O)CC1,active,479.9860000000004,2.0341,5,5,2,107.01999999999998,4
Nirogacestat,CCC[C@H](N[C@H]1CCc2cc(F)cc(F)c2C1)C(=O)Nc1cn(C(C)(C)CNCC(C)(C)C)cn1,active,489.65500000000026,4.786400000000004,10,5,3,70.98,3
Fevipiprant,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,active,426.41600000000005,3.442420000000002,5,5,1,89.25999999999999,3
Axelopran,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,active,457.6150000000003,2.258,9,5,3,107.10000000000002,4
Alpelisib,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,active,441.4790000000001,3.835020000000002,4,5,2,101.21,3
Serdemetan,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,active,328.41900000000004,4.961100000000003,6,3,3,52.74,4
Sepetaprost,CC(C)OC(=O)CCC[C@H]1CC[C@@H]2[C@@H](/C=C/[C@@H](O)COc3cc(F)ccc3F)[C@H](O)C[C@@H]2OC1,active,482.56400000000025,4.174800000000004,10,6,2,85.22000000000001,3
Dasolampanel etibutil,CCC(CC)COC(=O)[C@@H]1C[C@H]2C[C@@H](Oc3cccc(Cl)c3-c3nnn[nH]3)CC[C@H]2CN1,active,461.9940000000002,4.025100000000002,8,7,2,102.02000000000001,4
LY-3039478,C[C@H](NC(=O)CCC(F)(F)F)C(=O)N[C@@H]1C(=O)N(CCO)c2ncccc2-c2ccccc21,active,464.4440000000002,2.0920000000000005,7,5,3,111.63000000000001,3
MK-0767,COc1ccc(CC2OC(=O)NC2=O)cc1C(=O)NCc1ccc(C(F)(F)F)cc1,active,422.35900000000004,2.8215000000000012,6,5,2,93.72999999999999,3
JNJ-40411813,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,active,344.886,4.685800000000004,5,3,0,25.240000000000002,3
CERC-301,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,active,358.41700000000003,3.1937200000000017,5,5,1,67.35,3
Vabicaserin,c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,active,228.33899999999994,2.4935,0,2,1,15.27,4
Mafosfamide,O=[P@@]1(N(CCCl)CCCl)N[C@@H](SCCS(=O)(=O)O)CCO1,active,401.2740000000003,1.8311,9,5,2,95.94000000000001,1
Iberdomide,O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1,active,449.50700000000023,1.8588,6,6,1,88.18,5
Taselisib,Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,active,460.5420000000003,3.174220000000002,5,9,1,118.67,5
AZD-9164,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,active,465.6330000000004,4.921700000000005,7,3,0,29.54,6
Entospletinib,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,active,411.4690000000003,3.852800000000002,4,7,2,83.37,6
Dianicline,c1cnc2c(c1)O[C@H]1CC[N@]3CC[C@@]1(C2)C3,active,216.2839999999999,1.4808999999999999,0,3,0,25.36,4
Gepotidacin,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1,active,448.5270000000003,1.0870999999999995,5,9,1,94.28,6
AZD-0328,c1cnc2c(c1)C[C@@]1(CN3CCC1CC3)O2,active,216.28399999999993,1.4808999999999999,0,3,0,25.360000000000003,5
Erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,active,446.5550000000001,4.183600000000003,9,8,1,77.33,4
Filorexant,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1,active,420.48800000000017,4.305820000000003,5,5,0,68.21000000000001,4
MK-0557,O=C1O[C@]2(CC[C@H](C(=O)Nc3ccn(-c4ccccc4F)n3)CC2)c2cnccc21,active,406.4170000000002,3.6010000000000026,3,6,1,86.11,5
Sapitinib,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,active,473.9360000000002,3.763700000000002,7,7,2,88.61000000000001,4
BMS-214662,N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1cnc[nH]1,active,489.6260000000002,4.165280000000002,6,6,1,93.09,5
Balicatib,CCCN1CCN(c2ccc(C(=O)NC3(C(=O)NCC#N)CCCCC3)cc2)CC1,active,411.55000000000035,2.29108,7,5,2,88.47,3
AZD-4547,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1,active,463.58200000000016,3.6510000000000025,8,6,3,91.51,4
Radiprodil,O=C(Nc1ccc2[nH]c(=O)oc2c1)C(=O)N1CCC(Cc2ccc(F)cc2)CC1,active,397.4060000000001,2.6800000000000006,3,4,2,95.40999999999998,4
Atevirdine,CCNc1cccnc1N1CCN(C(=O)c2cc3cc(OC)ccc3[nH]2)CC1,active,379.4640000000001,2.965700000000001,5,5,2,73.49000000000001,4
Ecopipam,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,active,313.8280000000001,3.9802000000000026,0,2,1,23.47,4
Propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,active,367.489,3.994200000000003,7,4,0,38.77,3
Piromelatine,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1,active,312.325,2.1022,5,4,2,84.33,3
Darexaban,COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1,active,474.5610000000004,4.047300000000003,6,6,3,94.13999999999999,4
Bavisant,O=C(c1ccc(CN2CCOCC2)cc1)N1CCN(C2CC2)CC1,active,329.44400000000013,1.4389999999999998,4,4,0,36.02,4
Dasotraline,N[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,active,292.209,4.918900000000003,1,1,1,26.02,3
Cipargamin,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,active,390.24500000000006,4.343700000000003,0,2,3,56.92,5
Dopexamine,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,active,356.51,3.6226000000000025,13,4,4,64.52,2
Ifetroban,CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1,active,440.5400000000003,4.1155000000000035,11,5,2,101.66000000000001,4
Salvinorin A,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,active,432.46900000000016,3.0001000000000007,3,8,0,109.11000000000001,4
Radezolid,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,active,438.46300000000014,2.3618999999999994,8,6,3,112.24,4
BMS-863233,O=c1[nH]c([C@@H]2CCCN2)nc2c1oc1ccc(Cl)cc12,active,289.72200000000004,2.747200000000001,1,4,2,70.92,4
PF-03654764,CC(C)CNC(=O)[C@H]1C[C@@](F)(c2ccc(CN3CCCC3)c(F)c2)C1,active,350.45300000000015,3.768500000000003,6,2,1,32.34,3
Piclozotan,O=C1c2ccccc2OC=C(Cl)N1CCCCN1CC=C(c2ccccn2)CC1,active,409.91700000000014,4.523400000000004,6,4,0,45.67,4
Evocalcet,C[C@@H](N[C@H]1CCN(c2ccc(CC(=O)O)cc2)C1)c1cccc2ccccc12,active,374.4840000000001,4.396400000000003,6,3,2,52.57000000000001,4
Bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,active,420.3220000000002,4.5347000000000035,6,3,1,40.540000000000006,3
Vofopitant,COc1ccc(-n2nnnc2C(F)(F)F)cc1CN[C@H]1CCCN[C@H]1c1ccccc1,active,432.45000000000016,3.2726000000000015,6,7,2,76.89,4
Ketanserin,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,active,395.43400000000014,2.423800000000001,5,5,1,75.17,4
Pf-04531083,COc1ccc(Cl)c(-c2ccc(NC(=O)c3ccnn3C)nc2N)c1,active,357.8010000000001,2.9786,4,6,2,95.05999999999999,3
CPG-52852,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,active,361.47100000000006,2.0584999999999996,7,6,2,102.89999999999998,3
Zabofloxacin,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,active,401.3980000000002,0.9806999999999999,4,8,2,109.05000000000001,5
Acotiamide,COc1cc(O)c(C(=O)Nc2nc(C(=O)NCCN(C(C)C)C(C)C)cs2)cc1OC,active,450.56100000000015,2.966800000000001,10,8,3,113.02000000000001,2
Piritramide,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,active,430.5960000000001,3.6921800000000013,7,4,1,73.36,4
Verucerfont,CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1,active,406.4900000000002,4.584780000000004,6,8,1,90.37,4
Raclopride,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,active,347.2420000000001,2.9217000000000013,5,4,2,61.80000000000001,2
Toreforant,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,active,392.55100000000016,4.479060000000003,6,5,2,69.73,4
Mizolastine,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,active,432.5030000000002,3.412200000000002,5,6,1,70.05000000000001,5
GSK-356278,CCn1ncc2c(NC3CCOCC3)c(-c3nnc(Cc4sc(C)nc4C)o3)cnc21,active,439.5450000000002,3.7562400000000027,6,10,1,103.78,5
WNT-974,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,active,396.4540000000001,3.7936400000000017,5,6,1,93.55000000000001,4
Decernotinib,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,active,392.38500000000005,3.279000000000001,6,5,3,95.59,3
Camicinal,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(Nc4cccc(F)c4)CC3)cc2)CCN1,active,424.56400000000014,3.2650000000000015,6,4,2,47.61000000000001,4
Tonapofylline,CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,active,416.5220000000003,3.163100000000002,8,6,2,109.97999999999999,5
Ondelopran,NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1,active,373.4280000000001,3.018200000000002,8,5,2,86.47000000000001,3
Razupenem,C[C@H]1C=C(c2csc(SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)n2)CN1,active,407.5170000000001,1.7639999999999996,5,7,3,102.76,4
Indiplon,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,active,376.441,3.6715000000000027,4,6,0,67.57000000000001,4
AZD-9056,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CCCNCCCO)ccc1Cl,active,419.0090000000001,4.190800000000003,10,3,3,61.36,5
Asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,active,449.8450000000002,3.462900000000001,6,6,3,103.37,4
PF-477736,Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,active,419.48900000000015,2.4917999999999996,4,6,4,130.19,5
JNJ-41443532,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,active,482.5280000000003,2.522500000000001,6,6,3,94.56,4
Tedatioxetine,Cc1ccc(Sc2ccccc2C2CCNCC2)cc1,active,283.44,4.613220000000004,3,2,1,12.03,3
AFN-1252,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,active,375.42800000000005,3.6927200000000022,4,4,1,75.44,4
Rolofylline,CCCn1c(=O)c2[nH]c(C34C[C@@H]5CC3C[C@@H](C5)C4)nc2n(CCC)c1=O,active,356.4700000000001,2.7840000000000007,5,5,1,72.68,6
PHA-793887,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,active,361.4900000000002,2.3134000000000006,4,4,2,81.33,3
LY-2584702,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1,active,445.4240000000002,4.295300000000003,3,6,1,75.52000000000001,5
Spiradoline,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,active,425.40000000000043,4.560400000000004,4,3,0,32.78,4
Perazine,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1,active,339.50800000000015,3.9268000000000027,4,4,0,9.72,4
MSX-122,c1cnc(NCc2ccc(CNc3ncccn3)cc2)nc1,active,292.346,2.4908,6,6,2,75.62,3
Nivocasan,CC(C)[C@@]1(C(=O)N[C@H]2CC(=O)O[C@]2(O)CF)CC(c2nccc3ccccc23)=NO1,active,415.4210000000001,1.8437999999999992,5,7,2,110.11000000000001,4
RO-5028442,CN(C)CCn1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccc(Cl)cc21,active,437.97100000000006,4.518000000000004,4,4,0,37.71000000000001,5
Felcisetrag,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4nc(C(C)C)[nH]c34)CC2)CC1,active,455.60300000000024,3.6065000000000014,6,5,2,90.56,4
Perfosfamide,O=[P@]1(N(CCCl)CCCl)N[C@H](OO)CCO1,active,293.0870000000001,1.6997,6,4,2,71.03000000000002,1
Daporinad,O=C(/C=C/c1cccnc1)NCCCCC1CCN(C(=O)c2ccccc2)CC1,active,391.5150000000001,3.9337000000000035,8,3,1,62.300000000000004,3
GSK-690693,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,active,425.4930000000002,1.5841999999999998,5,10,3,137.14000000000001,4
AKN-028,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1,active,302.34100000000007,3.345700000000001,3,5,3,92.50999999999999,4
Opaganib,O=C(NCc1ccncc1)C12CC3CC(C1)CC(c1ccc(Cl)cc1)(C3)C2,active,380.9190000000001,4.889400000000005,4,2,1,41.99,6
Lafutidine,O=C(CS(=O)Cc1ccco1)NC/C=C\COc1cc(CN2CCCCC2)ccn1,active,431.55800000000033,2.6606000000000014,11,6,1,84.67,3
Dinoprost,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,active,354.487,3.042900000000001,12,4,4,97.99000000000001,1
CMX-2043,C[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)CCCC[C@@H]1CCSS1)C(=O)O,active,406.5260000000001,1.6393999999999993,12,6,4,132.79999999999998,1
MRX-I,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,active,408.3360000000002,2.8221000000000007,5,7,1,87.91,4
Relenopride,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CC[C@H](OC(N)=O)c2ccc(F)cc2)CC1,active,492.9790000000003,3.7384000000000013,9,6,3,119.91,3
Picropodophyllin,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,active,414.41000000000025,2.4092000000000002,4,8,1,92.68,5
Grapiprant,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,active,491.61700000000013,4.138760000000002,7,6,2,105.97999999999999,4
PF-04217903,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,active,372.39200000000005,1.6735999999999995,5,9,1,107.42999999999999,5
DA-6886,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(CCCn2ccnn2)CC1,active,406.91800000000023,2.0544,8,7,2,98.29999999999998,3
